state_name,county_entity_name,census_tract_2020_number_fips_code,tract_type
Illinois,Champaign County,17019010400,Directly adjoining
Illinois,"Champaign
County",17019010702,Directly adjoining
Illinois,Clark County,17023060100,Directly adjoining
Illinois,Clark County,17023060400,Directly adjoining
Illinois,Clay County,17025971900,Directly adjoining
Illinois,Cook County,17031301600,Directly adjoining
Illinois,Cook County,17031301702,Directly adjoining
Illinois,Cook County,17031301801,Directly adjoining
Illinois,Cook County,17031301803,Directly adjoining
Illinois,Cook County,17031310200,Directly adjoining
Illinois,Cook County,17031310300,Directly adjoining
Illinois,Cook County,17031310400,Directly adjoining
Illinois,Cook County,17031310500,Directly adjoining
Illinois,Cook County,17031310600,Directly adjoining
Illinois,Cook County,17031310700,Directly adjoining
Illinois,Cook County,17031310800,Directly adjoining
Illinois,Cook County,17031310900,Directly adjoining
Illinois,Cook County,17031330200,Directly adjoining
Illinois,Cook County,17031520100,Directly adjoining
Illinois,Cook County,17031520400,Directly adjoining
Illinois,Cook County,17031520500,Directly adjoining
Illinois,Cook County,17031550100,Directly adjoining
Illinois,Cook County,17031560100,Directly adjoining
Illinois,Cook County,17031570100,Directly adjoining
Illinois,Cook County,17031570200,Directly adjoining
Illinois,Cook County,17031580200,Directly adjoining
Illinois,Cook County,17031580300,Directly adjoining
Illinois,Cook County,17031600600,Directly adjoining
Illinois,Cook County,17031600700,Directly adjoining
Illinois,Cook County,17031814200,Directly adjoining
Illinois,Cook County,17031825700,Directly adjoining
Illinois,Cook County,17031830500,Generating unit retirement
Illinois,Cook County,17031840200,Directly adjoining
Illinois,Cook County,17031840300,Directly adjoining
Illinois,Cook County,17031840400,Directly adjoining
Illinois,Cook County,17031840800,Directly adjoining
Illinois,Cook County,17031841100,Directly adjoining
Illinois,Cook County,17031841200,Directly adjoining
Illinois,Cook County,17031841300,Directly adjoining
Illinois,Cook County,17031841900,Directly adjoining
Illinois,Cook County,17031843200,Generating unit retirement
Illinois,Cook County,17031843500,Directly adjoining
Illinois,Crawford County,17033880100,Generating unit retirement
Illinois,Crawford County,17033880200,Directly adjoining
Illinois,Crawford County,17033880300,Directly adjoining
Illinois,Crawford County,17033880500,Directly adjoining
Illinois,Crawford County,17033880600,Directly adjoining
Illinois,Edgar County,17045070500,Directly adjoining
Illinois,Edwards County,17047956900,Directly adjoining
Illinois,Edwards County,17047957000,Directly adjoining
Illinois,Effingham County,17049950100,Directly adjoining
Illinois,Effingham County,17049950500,Directly adjoining
Illinois,Fayette County,17051950700,Directly adjoining
Illinois,Franklin County,17055040100,Directly adjoining
Illinois,Franklin County,17055040200,Directly adjoining
Illinois,Franklin County,17055040400,Directly adjoining
Illinois,Franklin County,17055040500,Directly adjoining
Illinois,Franklin County,17055040700,Directly adjoining
Illinois,Franklin County,17055040800,"Mine closure, Directly adjoining"
Illinois,Franklin County,17055040900,Directly adjoining
Illinois,Franklin County,17055041000,Directly adjoining
Illinois,Franklin County,17055041100,Directly adjoining
Illinois,Franklin County,17055041200,Directly adjoining
Illinois,Fulton County,17057952900,Directly adjoining
Illinois,Fulton County,17057953100,Directly adjoining
Illinois,Fulton County,17057953200,Directly adjoining
Illinois,Fulton County,17057953500,Directly adjoining
Illinois,Fulton County,17057953600,Directly adjoining
Illinois,Fulton County,17057953700,"Generating unit retirement, Directly
adjoining"
Illinois,Fulton County,17057953800,Directly adjoining
Illinois,Fulton County,17057953900,Directly adjoining
Illinois,Gallatin County,17059972700,"Mine closure, Directly adjoining"
Illinois,Gallatin County,17059972800,"Mine closure, Directly adjoining"
Illinois,Greene County,17061973800,Directly adjoining
Illinois,Hamilton County,17065973200,Directly adjoining
Illinois,Hancock County,17067953700,Directly adjoining
Illinois,Hancock County,17067954300,Directly adjoining
Illinois,Hardin County,17069970900,Directly adjoining
Illinois,Hardin County,17069971000,Directly adjoining
Illinois,Jackson County,17077010100,Directly adjoining
Illinois,Jackson County,17077010200,"Mine closure, Directly adjoining"
Illinois,Jackson County,17077010400,Directly adjoining
Illinois,Jackson County,17077010800,Directly adjoining
Illinois,Jackson County,17077010900,Directly adjoining
Illinois,Jackson County,17077011200,Directly adjoining
Illinois,Jackson County,17077011600,Directly adjoining
Illinois,Jasper County,17079977300,Directly adjoining
Illinois,Jasper County,17079977400,Directly adjoining
Illinois,Jasper County,17079977500,Generating unit retirement
Illinois,Jefferson County,17081050100,Directly adjoining
Illinois,Jefferson County,17081050300,"Mine closure, Directly adjoining"
Illinois,Jefferson County,17081050400,Directly adjoining
Illinois,Jefferson County,17081050500,Directly adjoining
Illinois,Jefferson County,17081051100,Directly adjoining
Illinois,Jo Daviess County,17085020200,Directly adjoining
Illinois,Johnson County,17087977600,Directly adjoining
Illinois,Johnson County,17087977700,Directly adjoining
Illinois,Johnson County,17087977800,Directly adjoining
Illinois,Lake County,17097861701,Directly adjoining
Illinois,Lake County,17097861702,Directly adjoining
Illinois,Lake County,17097862100,Directly adjoining
Illinois,Lake County,17097862200,Generating unit retirement
Illinois,Lake County,17097862300,Directly adjoining
Illinois,Lake County,17097862401,Directly adjoining
Illinois,Lake County,17097862402,Directly adjoining
Illinois,Lake County,17097866000,Directly adjoining
Illinois,Lake County,17097990000,Directly adjoining
Illinois,LaSalle County,17099964100,Directly adjoining
Illinois,Lawrence County,17101880800,Directly adjoining
Illinois,McDonough County,17109010200,Directly adjoining
Illinois,"McDonough
County",17109010300,Directly adjoining
Illinois,McDonough County,17109011000,Directly adjoining
Illinois,"McDonough
County",17109011100,"Mine closure, Directly adjoining"
Illinois,Madison County,17119401200,Directly adjoining
Illinois,Madison County,17119401300,Directly adjoining
Illinois,Madison County,17119401500,Directly adjoining
Illinois,Madison County,17119402100,Directly adjoining
Illinois,Madison County,17119402200,Directly adjoining
Illinois,Madison County,17119402300,Directly adjoining
Illinois,Madison County,17119402400,Generating unit retirement
Illinois,Madison County,17119402500,Directly adjoining
Illinois,Madison County,17119402600,Directly adjoining
Illinois,Marshall County,17123961100,Directly adjoining
Illinois,Marshall County,17123961200,Directly adjoining
Illinois,Marshall County,17123961300,Directly adjoining
Illinois,Mason County,17125956400,Directly adjoining
Illinois,Mason County,17125956500,Directly adjoining
Illinois,Mason County,17125956600,Generating unit retirement
Illinois,Mason County,17125956700,Directly adjoining
Illinois,Massac County,17127970100,"Generating unit retirement, Directly
adjoining"
Illinois,Massac County,17127970200,Directly adjoining
Illinois,Massac County,17127970300,Directly adjoining
Illinois,Massac County,17127970400,Directly adjoining
Illinois,Menard County,17129010300,Directly adjoining
Illinois,Monroe County,17133600102,Directly adjoining
Illinois,Monroe County,17133600402,Directly adjoining
Illinois,Monroe County,17133600502,Directly adjoining
Illinois,Montgomery County,17135957400,Directly adjoining
Illinois,"Montgomery
County",17135957600,Directly adjoining
Illinois,"Montgomery
County",17135957900,Directly adjoining
Illinois,Montgomery County,17135958000,Generating unit retirement
Illinois,Morgan County,17137951400,Generating unit retirement
Illinois,Morgan County,17137951500,Directly adjoining
Illinois,Morgan County,17137951600,Directly adjoining
Illinois,Morgan County,17137951700,Directly adjoining
Illinois,Morgan County,17137951800,Directly adjoining
Illinois,Morgan County,17137951900,Directly adjoining
Illinois,Morgan County,17137952000,Generating unit retirement
Illinois,Morgan County,17137952100,Directly adjoining
Illinois,Morgan County,17137952200,Directly adjoining
Illinois,Peoria County,17143000200,Directly adjoining
Illinois,Peoria County,17143000300,Directly adjoining
Illinois,Peoria County,17143000600,Directly adjoining
Illinois,Peoria County,17143000900,Directly adjoining
Illinois,Peoria County,17143004600,Directly adjoining
Illinois,Peoria County,17143004801,Directly adjoining
Illinois,Peoria County,17143004802,Directly adjoining
Illinois,Peoria County,17143004901,"Generating unit retirement, Directly
adjoining"
Illinois,Peoria County,17143004902,Directly adjoining
Illinois,Peoria County,17143005000,Directly adjoining
Illinois,Peoria County,17143005100,Generating unit retirement
Illinois,Perry County,17145030100,Directly adjoining
Illinois,Perry County,17145030200,Directly adjoining
Illinois,Perry County,17145030300,"Mine closure, Directly adjoining"
Illinois,Perry County,17145030400,"Mine closure, Directly adjoining"
Illinois,Perry County,17145030500,Directly adjoining
Illinois,Perry County,17145030600,"Mine closure, Directly adjoining"
Illinois,Pike County,17149952400,Directly adjoining
Illinois,Pike County,17149952500,Directly adjoining
Illinois,Pike County,17149952600,Directly adjoining
Illinois,Pike County,17149952700,Directly adjoining
Illinois,Pike County,17149952800,Generating unit retirement
Illinois,Pope County,17151971200,Directly adjoining
Illinois,Pope County,17151971300,Directly adjoining
Illinois,Pulaski County,17153971000,Directly adjoining
Illinois,Putnam County,17155954500,Directly adjoining
Illinois,Putnam County,17155954600,Generating unit retirement
Illinois,Randolph County,17157950500,Directly adjoining
Illinois,Randolph County,17157950600,Directly adjoining
Illinois,Randolph County,17157950700,"Mine closure, Generating unit retirement, Directly adjoining"
Illinois,Randolph County,17157950800,Directly adjoining
Illinois,Randolph County,17157950900,Directly adjoining
Illinois,Randolph County,17157951000,Directly adjoining
Illinois,Randolph County,17157951100,Directly adjoining
Illinois,Richland County,17159977900,Directly adjoining
Illinois,Richland County,17159978300,Directly adjoining
Illinois,"Rock Island
County",17161020302,Directly adjoining
Illinois,Rock Island County,17161020400,Directly adjoining
Illinois,"Rock Island
County",17161020600,"Generating unit retirement, Directly
adjoining"
Illinois,"Rock Island
County",17161020700,Directly adjoining
Illinois,Rock Island County,17161020800,Directly adjoining
Illinois,"Rock Island
County",17161021400,Directly adjoining
Illinois,"Rock Island
County",17161024103,Directly adjoining
Illinois,St. Clair County,17163504002,Directly adjoining
Illinois,Saline County,17165955100,Directly adjoining
Illinois,Saline County,17165955500,Directly adjoining
Illinois,Saline County,17165955600,"Mine closure, Directly adjoining"
Illinois,Saline County,17165955700,"Mine closure, Directly adjoining"
Illinois,Saline County,17165955800,Directly adjoining
Illinois,Saline County,17165955900,Directly adjoining
Illinois,Saline County,17165956000,Directly adjoining
Illinois,Saline County,17165956100,Directly adjoining
Illinois,Saline County,17165956200,"Mine closure, Directly adjoining"
Illinois,Sangamon County,17167000600,Directly adjoining
Illinois,Sangamon County,17167002400,Directly adjoining
Illinois,Sangamon County,17167002500,Directly adjoining
Illinois,Sangamon County,17167002700,Directly adjoining
Illinois,Sangamon County,17167003000,Directly adjoining
Illinois,Sangamon County,17167003100,Generating unit retirement
Illinois,Sangamon County,17167003201,Directly adjoining
Illinois,Sangamon County,17167003203,Directly adjoining
Illinois,Sangamon County,17167003901,Directly adjoining
Illinois,Sangamon County,17167003902,Directly adjoining
Illinois,Schuyler County,17169970100,"Mine closure, Directly adjoining"
Illinois,Schuyler County,17169970200,Directly adjoining
Illinois,Schuyler County,17169970300,Directly adjoining
Illinois,Scott County,17171970600,Directly adjoining
Illinois,Scott County,17171970700,Directly adjoining
Illinois,Tazewell County,17179020100,Directly adjoining
Illinois,Tazewell County,17179020400,Directly adjoining
Illinois,Tazewell County,17179020500,Directly adjoining
